pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,timestamp
78.8719100952,734.5085449219,-14.9022607803,-15.2230291367,,,,,-27.8248310089,,1770496310.4715142
79.4807815552,734.5469360352,-15.1966295242,-15.6482725143,,,,,-27.9291439056,,1770496310.483841
79.4807815552,734.623840332,-15.3806009293,-15.7090082169,,,,,-28.2240924835,,1770496310.4949398
79.3590087891,734.9696044922,-14.9390554428,-15.2837877274,,,,,-27.864397049,,1770496310.508491
79.3590087891,734.5853881836,-15.2334241867,-15.2837877274,,,,,-28.026260376,,1770496310.517782
79.419883728,735.1233520508,-14.9390554428,-15.2230291367,,,,,-28.1089897156,,1770496310.615453
79.3590087891,734.7006835938,-14.9390554428,-15.6482725143,,,,,-27.4111824036,,1770496310.6258612
79.3590087891,734.623840332,-15.2702178955,-15.6482725143,,,,,-27.7528934479,,1770496310.6372821
79.419883728,734.5853881836,-14.3503465652,-15.2230291367,,,,,-27.4543476105,,1770496310.6472828
79.3590087891,734.9696044922,-14.3503465652,-15.1622934341,,,,,-27.8104438782,,1770496310.65905
79.3590087891,734.8159790039,-14.9022607803,-15.1015338898,,,,,-27.8464126587,,1770496310.6701288
79.419883728,734.201171875,-14.5711116791,-15.4052829742,,,,,-27.6521778107,,1770496310.6808882
79.3590087891,734.5469360352,-14.9758491516,-15.7090082169,,,,,-27.7564907074,,1770496310.690954
78.8719100952,734.5469360352,-15.307012558,-15.7090082169,,,,,-27.7456989288,,1770496310.702873
79.3590087891,734.5469360352,-14.9022607803,-15.0407981873,,,,,-28.0118732452,,1770496310.714046
79.419883728,734.5085449219,-14.9390554428,-16.6202545166,,,,,-27.7421035767,,1770496310.725146
79.3590087891,734.5469360352,-14.9390554428,-15.7090082169,,,,,-27.6953411102,,1770496310.735465
79.419883728,734.201171875,-14.8286724091,-16.0127563477,,,,,-27.799654007,,1770496310.747063
79.3590087891,734.3547973633,-15.2702178955,-15.7090082169,,,,,-27.7564907074,,1770496310.7582521
79.5416793823,734.623840332,-15.2334241867,-15.2837877274,,,,,-27.9902915955,,1770496310.7696111
79.4807815552,734.5085449219,-14.9390554428,-15.2230291367,,,,,-27.9219474792,,1770496310.779541
79.4807815552,735.0080566406,-14.9758491516,-15.1015338898,,,,,-27.8428173065,,1770496310.791726
79.3590087891,734.5469360352,-15.0126438141,-15.1622934341,,,,,-27.6593723297,,1770496310.802449
78.689239502,734.5469360352,-15.2702178955,-15.2837877274,,,,,-27.5011062622,,1770496310.8135612
79.419883728,734.2780151367,-15.2334241867,-15.7090082169,,,,,-28.1953163147,,1770496310.824042
79.2981338501,734.5853881836,-14.9022607803,-15.2230291367,,,,,-27.407585144,,1770496310.837177
79.4807815552,735.0080566406,-14.9390554428,-15.6482725143,,,,,-27.529882431,,1770496310.848298
79.2372360229,734.8159790039,-14.3503465652,-15.1622934341,,,,,-28.0550365448,,1770496310.8618538
79.2981338501,734.623840332,-14.644701004,-15.2837877274,,,,,-28.2025127411,,1770496310.872061
79.3590087891,734.7006835938,-14.7918777466,-15.1622934341,,,,,-28.0550365448,,1770496310.8829381
78.9327850342,734.5469360352,-15.2702178955,-15.1622934341,,,,,-27.5694484711,,1770496310.894256
79.419883728,734.5469360352,-14.9022607803,-15.2230291367,,,,,-28.0118732452,,1770496310.909278
79.5416793823,734.623840332,-15.2334241867,-15.7090082169,,,,,-27.6341915131,,1770496310.913249
79.2981338501,734.5853881836,-14.9758491516,-15.2230291367,,,,,-27.7421035767,,1770496310.9261088
79.419883728,734.5085449219,-14.6079063416,-15.7697677612,,,,,-28.2960300446,,1770496310.94023
78.9936904907,734.6622314453,-15.2702178955,-15.1015338898,,,,,-27.529882431,,1770496310.94668
78.2630462646,734.5469360352,-14.9758491516,-15.3445234299,,,,,-27.6341915131,,1770496310.9576871
78.7501373291,734.5469360352,-15.2334241867,-15.6482725143,,,,,-27.6881465912,,1770496310.968998
78.9327850342,734.6622314453,-14.9390554428,-15.8305025101,,,,,-27.8500099182,,1770496310.9805272
79.2981338501,734.2780151367,-14.9022607803,-15.1622934341,,,,,-27.9291439056,,1770496310.992351
78.9936904907,734.623840332,-14.644701004,-15.6482725143,,,,,-27.7456989288,,1770496311.003766
79.419883728,734.9696044922,-15.2334241867,-15.1015338898,,,,,-27.5946273804,,1770496311.017878
78.2021484375,734.623840332,-15.2334241867,-15.7697677612,,,,,-27.8176383972,,1770496311.0258718
79.4807815552,734.3547973633,-14.9758491516,-15.1622934341,,,,,-27.8572044373,,1770496311.035419
78.8719100952,734.9696044922,-14.644701004,-15.1622934341,,,,,-27.4579429626,,1770496311.045745
78.9936904907,734.9312133789,-14.6079063416,-15.1015338898,,,,,-27.4255714417,,1770496311.0581388
78.9327850342,734.5853881836,-14.8654661179,-15.2230291367,,,,,-27.8068447113,,1770496311.068912
79.419883728,734.8543701172,-14.9022607803,-15.8912620544,,,,,-27.8284301758,,1770496311.081182
78.9327850342,734.9312133789,-14.9758491516,-15.3445234299,,,,,-27.5442695618,,1770496311.0947258
78.9327850342,735.0080566406,-15.2702178955,-15.1015338898,,,,,-27.8104438782,,1770496311.104821
78.8110351562,734.8159790039,-14.9390554428,-15.1622934341,,,,,-28.3104190826,,1770496311.120109
78.8719100952,735.0080566406,-14.9022607803,-15.58751297,,,,,-27.6629676819,,1770496311.129575
79.419883728,734.5085449219,-14.9022607803,-15.6482725143,,,,,-27.9471282959,,1770496311.1411788
79.419883728,734.6622314453,-14.9022607803,-15.58751297,,,,,-27.6701641083,,1770496311.150632
79.0545883179,734.6622314453,-15.1598348618,-15.2230291367,,,,,-27.6198043823,,1770496311.1643698
79.419883728,734.5085449219,-15.2334241867,-15.7697677612,,,,,-27.529882431,,1770496311.173285
79.4807815552,734.4317016602,-14.9758491516,-15.7090082169,,,,,-27.2924823761,,1770496311.182365
79.419883728,734.6622314453,-15.2702178955,-15.1622934341,,,,,-27.8176383972,,1770496311.1922
78.9327850342,734.6622314453,-15.2334241867,-16.6202545166,,,,,-27.9902915955,,1770496311.2043881
79.419883728,734.9696044922,-14.9758491516,-15.1622934341,,,,,-27.6305961609,,1770496311.215442
79.2372360229,734.6622314453,-15.2334241867,-15.2837877274,,,,,-27.7061309814,,1770496311.2260191
78.9327850342,734.6622314453,-15.2702178955,-15.2230291367,,,,,-27.9794998169,,1770496311.2370188
79.419883728,734.6622314453,-14.9022607803,-15.6482725143,,,,,-27.8428173065,,1770496311.24838
79.419883728,734.5085449219,-14.9022607803,-15.6482725143,,,,,-27.7924575806,,1770496311.2826529
79.2372360229,734.9312133789,-14.9758491516,-15.6482725143,,,,,-28.342792511,,1770496311.293504
78.8719100952,734.6622314453,-15.2702178955,-15.2230291367,,,,,-27.7708778381,,1770496311.3045042
78.8110351562,734.6622314453,-15.2702178955,-15.2837877274,,,,,-28.1089897156,,1770496311.3146691
79.2981338501,734.7006835938,-14.9022607803,-15.2837877274,,,,,-27.9902915955,,1770496311.326304
79.419883728,734.5469360352,-15.2334241867,-15.1015338898,,,,,-27.8823833466,,1770496311.337912
78.8719100952,734.5469360352,-14.9390554428,-15.6482725143,,,,,-28.1377658844,,1770496311.3485692
79.3590087891,734.4317016602,-14.9022607803,-15.6482725143,,,,,-27.7349071503,,1770496311.3588328
79.3590087891,734.6622314453,-15.2702178955,-15.2230291367,,,,,-27.6162090302,,1770496311.37069
78.9327850342,734.9696044922,-14.9390554428,-15.8305025101,,,,,-28.1629447937,,1770496311.38161
78.8719100952,735.0080566406,-14.9390554428,-15.58751297,,,,,-27.5982246399,,1770496311.3928
79.5416793823,734.8928222656,-15.2702178955,-15.1622934341,,,,,-27.8356208801,,1770496311.403224
79.2981338501,734.623840332,-14.9390554428,-15.2230291367,,,,,-27.8572044373,,1770496311.415194
78.628364563,734.3547973633,-14.644701004,-15.1622934341,,,,,-27.5334777832,,1770496311.426852
79.419883728,734.7391357422,-15.2334241867,-15.58751297,,,,,-28.1125869751,,1770496311.438825
79.2372360229,734.8159790039,-14.3503465652,-15.7090082169,,,,,-28.0226631165,,1770496311.447683
78.9327850342,734.6622314453,-15.2334241867,-15.7697677612,,,,,-27.6485805511,,1770496311.557219
78.9936904907,734.6622314453,-14.6079063416,-15.6482725143,,,,,-27.9723072052,,1770496311.5675561
79.2981338501,734.9696044922,-14.9758491516,-15.2230291367,,,,,-27.6809539795,,1770496311.579099
79.1763381958,734.8928222656,-15.2334241867,-15.2230291367,,,,,-28.5801906586,,1770496311.588825
79.3590087891,734.6622314453,-14.9758491516,-15.1622934341,,,,,-28.0694236755,,1770496311.600849
79.2372360229,734.6622314453,-14.9758491516,-16.0735168457,,,,,-27.9794998169,,1770496311.611764
79.4807815552,735.0080566406,-15.2334241867,-15.2230291367,,,,,-27.6701641083,,1770496311.622727
78.8719100952,735.0848999023,-14.644701004,-15.2230291367,,,,,-27.5550613403,,1770496311.6331909
79.2372360229,734.6622314453,-14.6814947128,-15.7090082169,,,,,-28.0226631165,,1770496311.645002
79.3590087891,734.6622314453,-15.2702178955,-15.8305025101,,,,,-27.9615154266,,1770496311.6560671
79.4807815552,734.6622314453,-14.9758491516,-15.2837877274,,,,,-27.6629676819,,1770496311.666952
79.4807815552,735.1233520508,-15.2702178955,-15.8912620544,,,,,-27.6162090302,,1770496311.6767879
79.3590087891,735.0080566406,-15.2702178955,-15.7090082169,,,,,-27.9399337769,,1770496311.689319
79.419883728,735.3154296875,-15.2334241867,-15.2230291367,,,,,-27.3104686737,,1770496311.700386
79.3590087891,734.9312133789,-14.9022607803,-15.2230291367,,,,,-28.1125869751,,1770496311.7111669
79.3590087891,734.5085449219,-14.9390554428,-15.2230291367,,,,,-27.9147567749,,1770496311.7216299
79.2981338501,734.9696044922,-14.6079063416,-15.1015338898,,,,,-28.1413631439,,1770496311.733579
78.8110351562,735.0080566406,-14.7918777466,-15.1015338898,,,,,-27.5730457306,,1770496311.74442
79.419883728,734.623840332,-15.2334241867,-15.6482725143,,,,,-27.9219474792,,1770496311.7623801
78.9327850342,734.9696044922,-14.9758491516,-15.2837877274,,,,,-27.8464126587,,1770496311.7734022
79.2981338501,734.5085449219,-14.9758491516,-15.1622934341,,,,,-27.9938869476,,1770496311.784121
79.419883728,734.7391357422,-14.3503465652,-15.6482725143,,,,,-27.3212585449,,1770496311.7947588
79.419883728,734.5085449219,-14.644701004,-15.2230291367,,,,,-28.065826416,,1770496311.8064919
79.4807815552,734.5085449219,-15.2334241867,-15.7090082169,,,,,-28.0622310638,,1770496311.817543
79.419883728,734.9696044922,-14.9390554428,-15.7090082169,,,,,-27.8428173065,,1770496311.829161
79.2981338501,734.5085449219,-15.2334241867,-15.951997757,,,,,-27.8859806061,,1770496311.839726
79.3590087891,734.8159790039,-14.9758491516,-15.6482725143,,,,,-28.0298595428,,1770496311.8512871
79.3590087891,734.9696044922,-14.203168869,-15.0407981873,,,,,-28.001083374,,1770496311.863044
79.2981338501,734.8928222656,-14.9758491516,-15.8305025101,,,,,-27.4291667938,,1770496311.874532
79.3590087891,734.8543701172,-14.3503465652,-15.7697677612,,,,,-27.5982246399,,1770496311.8841548
79.419883728,734.7775268555,-14.8654661179,-15.2230291367,,,,,-27.8284301758,,1770496311.897173
79.3590087891,734.5085449219,-14.6079063416,-15.7090082169,,,,,-28.1701393127,,1770496311.908244
79.419883728,734.9696044922,-14.6814947128,-15.6482725143,,,,,-28.0298595428,,1770496311.919093
79.2981338501,735.1617431641,-14.9390554428,-15.58751297,,,,,-27.864397049,,1770496311.930798
79.3590087891,734.9696044922,-14.9390554428,-15.7090082169,,,,,-27.6629676819,,1770496311.942365
79.419883728,735.2001953125,-15.0862321854,-15.8305025101,,,,,-27.9291439056,,1770496311.952126
79.1154632568,734.6622314453,-15.0494375229,-15.4660186768,,,,,-27.7313098907,,1770496311.963142
79.419883728,735.2769775391,-14.644701004,-15.7090082169,,,,,-27.529882431,,1770496311.973866
79.419883728,734.6622314453,-14.9022607803,-15.58751297,,,,,-28.0082740784,,1770496311.984843
79.419883728,735.1617431641,-15.8589267731,-15.1015338898,,,,,-27.9039649963,,1770496311.996215
78.8719100952,734.9696044922,-14.9758491516,-15.6482725143,,,,,-27.8068447113,,1770496312.011482
78.8719100952,735.0080566406,-14.9758491516,-15.6482725143,,,,,-27.6270008087,,1770496312.01732
79.2981338501,734.9696044922,-15.1966295242,-15.1622934341,,,,,-27.6665649414,,1770496312.1187541
79.419883728,735.0080566406,-14.6814947128,-15.1622934341,,,,,-27.5766410828,,1770496312.129212
79.3590087891,735.2769775391,-15.2702178955,-15.1622934341,,,,,-27.7205181122,,1770496312.140364
79.419883728,730.6278686523,-14.9758491516,-15.2230291367,,,,,-28.1521530151,,1770496312.1503448
79.3590087891,734.7775268555,-14.9758491516,-15.2837877274,,,,,-27.5514640808,,1770496312.162505
78.9327850342,734.6622314453,-14.9758491516,-15.7697677612,,,,,-27.3500347137,,1770496312.17326
79.3590087891,735.2001953125,-15.4173955917,-15.4052829742,,,,,-27.7744750977,,1770496312.184466
79.3590087891,735.1617431641,-14.6079063416,-15.2230291367,,,,,-27.6521778107,,1770496312.1944551
78.8719100952,734.9696044922,-14.9390554428,-15.2837877274,,,,,-27.9687099457,,1770496312.20627
79.419883728,734.8928222656,-14.9758491516,-15.2230291367,,,,,-27.5766410828,,1770496312.217342
79.2372360229,734.8928222656,-14.644701004,-15.2230291367,,,,,-27.7816677094,,1770496312.228361
79.3590087891,734.8159790039,-14.3503465652,-15.6482725143,,,,,-27.6773548126,,1770496312.238917
78.9327850342,735.1617431641,-14.644701004,-15.7090082169,,,,,-28.0190677643,,1770496312.250732
79.419883728,734.8928222656,-14.6079063416,-15.2230291367,,,,,-27.8679943085,,1770496312.261896
79.5416793823,734.6622314453,-14.9390554428,-15.2230291367,,,,,-28.2097034454,,1770496312.273155
79.419883728,734.9696044922,-14.644701004,-15.6482725143,,,,,-27.9075603485,,1770496312.283177
79.2372360229,735.1233520508,-15.2334241867,-15.2230291367,,,,,-27.8715934753,,1770496312.295516
79.2372360229,734.9696044922,-14.9758491516,-15.1622934341,,,,,-27.8176383972,,1770496312.307117
79.3590087891,734.6622314453,-14.644701004,-15.2837877274,,,,,-27.7888622284,,1770496312.318112
78.9936904907,734.6622314453,-14.9758491516,-15.3445234299,,,,,-28.4075374603,,1770496312.328523
79.419883728,734.9696044922,-14.9390554428,-15.2230291367,,,,,-28.180929184,,1770496312.341724
78.8719100952,735.1617431641,-14.644701004,-15.2230291367,,,,,-27.8787841797,,1770496312.352432
79.419883728,734.9696044922,-15.2334241867,-15.2230291367,,,,,-27.6162090302,,1770496312.362773
78.9327850342,735.1233520508,-15.2334241867,-15.8912620544,,,,,-27.8536071777,,1770496312.373326
79.2981338501,734.8928222656,-14.644701004,-15.1622934341,,,,,-27.9255466461,,1770496312.383945
79.419883728,734.8928222656,-14.9022607803,-15.2230291367,,,,,-27.7205181122,,1770496312.396214
79.4807815552,734.7775268555,-14.9390554428,-15.1622934341,,,,,-27.360824585,,1770496312.407579
79.419883728,734.9696044922,-14.9022607803,-15.2230291367,,,,,-27.911157608,,1770496312.417664
78.8719100952,734.8543701172,-15.2702178955,-15.2837877274,,,,,-28.0226631165,,1770496312.43038
79.419883728,735.0080566406,-14.203168869,-15.1622934341,,,,,-27.4723300934,,1770496312.442346
78.2021484375,734.5085449219,-14.9390554428,-15.3445234299,,,,,-27.7816677094,,1770496312.4523158
79.4807815552,735.2769775391,-14.9022607803,-15.2230291367,,,,,-27.4579429626,,1770496312.581003
79.4807815552,735.0080566406,-14.9022607803,-15.6482725143,,,,,-27.8500099182,,1770496312.591753
79.3590087891,735.1233520508,-14.9758491516,-15.8305025101,,,,,-27.7205181122,,1770496312.602289
79.3590087891,734.6622314453,-14.7182893753,-15.1622934341,,,,,-27.4687347412,,1770496312.612511
79.1154632568,734.6622314453,-14.9758491516,-15.1622934341,,,,,-27.7133274078,,1770496312.6247969
79.3590087891,735.0465087891,-14.9390554428,-15.1622934341,,,,,-27.6593723297,,1770496312.635621
78.8719100952,734.6622314453,-14.6814947128,-15.1622934341,,,,,-27.8356208801,,1770496312.64642
79.3590087891,734.9696044922,-14.9758491516,-15.2230291367,,,,,-27.5011062622,,1770496312.656937
79.6025543213,735.0080566406,-15.2334241867,-16.6202545166,,,,,-27.9543209076,,1770496312.668493
78.7501373291,734.9696044922,-15.0126438141,-15.7697677612,,,,,-27.4651355743,,1770496312.6795719
78.8110351562,734.8159790039,-14.3503465652,-15.1622934341,,,,,-28.0406494141,,1770496312.6906471
79.2981338501,734.6622314453,-15.2334241867,-15.8305025101,,,,,-28.2025127411,,1770496312.70108
78.9936904907,734.6622314453,-14.644701004,-15.1622934341,,,,,-27.709728241,,1770496312.71278
79.419883728,735.2001953125,-14.9022607803,-15.4052829742,,,,,-27.3464355469,,1770496312.724004
79.2981338501,735.2385864258,-15.2702178955,-15.1622934341,,,,,-28.0442466736,,1770496312.735028
79.419883728,730.6662597656,-15.307012558,-15.8305025101,,,,,-27.8823833466,,1770496312.745285
78.8719100952,734.6622314453,-15.307012558,-15.1015338898,,,,,-27.7205181122,,1770496312.757142
79.1154632568,735.2001953125,-14.9022607803,-15.2837877274,,,,,-28.033454895,,1770496312.768224
80.0896759033,735.2001953125,-14.9758491516,-15.1622934341,,,,,-27.7205181122,,1770496312.779236
79.419883728,735.0848999023,-15.2334241867,-16.6202545166,,,,,-27.5766410828,,1770496312.789228
79.419883728,735.1233520508,-14.9390554428,-15.58751297,,,,,-27.9003677368,,1770496312.801436
78.8110351562,735.2001953125,-15.2334241867,-15.1015338898,,,,,-27.7564907074,,1770496312.813071
78.8719100952,735.2001953125,-15.1966295242,-15.1622934341,,,,,-27.5874328613,,1770496312.8260028
79.3590087891,735.2385864258,-14.9758491516,-15.2230291367,,,,,-27.6485805511,,1770496312.835974
79.419883728,734.6622314453,-14.9390554428,-15.1622934341,,,,,-27.8356208801,,1770496312.8478239
78.8110351562,735.1617431641,-15.307012558,-15.2230291367,,,,,-28.2061080933,,1770496312.858687
78.8110351562,735.1233520508,-14.9390554428,-15.1622934341,,,,,-27.2241420746,,1770496312.870183
78.8719100952,735.2385864258,-15.2702178955,-15.2230291367,,,,,-28.1377658844,,1770496312.879901
79.419883728,735.2385864258,-15.2702178955,-15.7697677612,,,,,-28.0946025848,,1770496312.892522
78.8719100952,734.6622314453,-14.644701004,-15.4660186768,,,,,-27.9399337769,,1770496312.9034681
78.8719100952,735.2385864258,-15.0494375229,-15.1622934341,,,,,-27.9039649963,,1770496312.914586
78.9936904907,735.1233520508,-14.9390554428,-15.2230291367,,,,,-27.6593723297,,1770496312.9248042
78.2021484375,735.2001953125,-14.6079063416,-15.2230291367,,,,,-27.6054172516,,1770496312.937354
79.4807815552,735.2385864258,-15.0494375229,-15.1622934341,,,,,-27.9255466461,,1770496312.9522429
78.8719100952,735.1617431641,-15.0126438141,-15.7090082169,,,,,-27.3248558044,,1770496312.959682
