t,baro_alt,ax,ay,az,gx,gy,gz,altTemp,lat,lon,gps_alt,gps_fix,rssi,snr
1258.189,-2.6180403999996997,-9.854,0.421,0.345,0.009,-0.013,0.005,45.34,35.3479014,-117.8094389,626.66,3,,
1259.28,-3.4710588000002645,-9.858,0.397,0.321,0.007,-0.013,0.007,45.34,35.3479015,-117.8094386,626.656,3,,
1260.264,-1.4697464000000764,-9.758,0.761,1.168,0.018,-0.031,-0.013,45.33,35.3479015,-117.8094385,626.781,3,,
1261.249,-2.6180403999996997,-9.887,0.565,0.273,0.04,-0.018,0.0,45.35,35.3479015,-117.8094388,626.818,3,,
1262.238,-2.3227648000001864,-9.858,0.287,0.378,0.016,-0.013,0.005,45.38,35.3479013,-117.8094392,626.874,3,,
1263.226,-3.2085916000000907,-9.854,0.412,0.335,0.006,-0.013,0.006,45.37,35.3479014,-117.8094389,626.903,3,,
1264.212,-2.3227648000001864,-9.863,0.402,0.33,0.006,-0.013,0.005,45.4,35.3479016,-117.809439,626.889,3,,
1265.302,-2.0274892000002183,-9.858,0.397,0.335,0.004,-0.013,0.006,45.41,35.3479018,-117.8094387,626.9,3,,
1266.292,-2.9133160000001226,-9.849,0.493,0.282,0.017,-0.007,0.006,45.41,35.347902,-117.8094386,626.83,3,,
1267.276,-1.7322135999997954,-9.83,0.536,0.407,-0.001,-0.013,0.006,45.41,35.347902,-117.8094384,626.741,3,,
1268.26,-1.7322135999997954,-9.858,0.325,0.378,0.01,-0.015,0.006,45.41,35.3479023,-117.8094379,626.657,3,,
1269.249,-2.0274892000002183,-9.882,0.488,0.426,0.0,-0.012,0.006,45.43,35.3479025,-117.8094378,626.616,3,,
1270.238,-2.9133160000001226,-9.863,0.469,0.301,0.005,-0.011,0.005,45.45,35.3479027,-117.8094377,626.595,3,,
1271.227,-1.1744708000001083,-9.844,0.493,0.316,0.004,-0.012,0.005,45.45,35.3479029,-117.809438,626.57,3,,
1272.214,-2.3227648000001864,-9.858,0.412,0.316,-0.001,-0.012,0.006,45.43,35.3479026,-117.8094384,626.48,3,,
1273.2,-2.6180403999996997,-9.854,0.431,0.416,0.005,-0.013,0.007,45.44,35.3479026,-117.8094387,626.444,3,,
1274.287,-3.2085916000000907,-9.839,0.407,0.187,0.013,-0.009,0.01,45.42,35.3479026,-117.809439,626.386,3,,
1275.272,-2.6180403999996997,-9.801,0.531,0.603,0.0,-0.013,0.007,45.43,35.3479025,-117.8094395,626.377,3,,
1276.263,-2.3227648000001864,-9.791,0.694,0.636,-0.001,-0.033,0.009,45.45,35.3479023,-117.8094405,626.327,3,,
1277.247,-2.0274892000002183,-9.82,0.364,0.345,-0.021,-0.009,0.018,45.47,35.3479025,-117.8094407,626.294,3,,
1278.232,-3.766334399999778,-9.868,0.244,0.201,-0.026,-0.007,0.015,45.48,35.3479028,-117.8094407,626.196,3,,
1279.224,-3.4710588000002645,-9.901,-0.029,0.55,-0.012,-0.011,0.004,45.49,35.3479029,-117.8094412,626.128,3,,
1280.214,-2.9133160000001226,-9.858,0.397,0.273,0.01,-0.012,0.007,45.49,35.3479027,-117.8094416,626.154,3,,
1281.199,-3.2085916000000907,-9.791,0.215,0.727,0.007,-0.017,0.007,45.47,35.3479029,-117.8094421,626.129,3,,
1282.286,-3.2085916000000907,-9.863,0.345,0.44,0.024,-0.016,0.007,45.46,35.347903,-117.8094424,626.1,3,,
1283.274,-3.766334399999778,-9.858,0.273,0.388,-0.023,-0.011,0.005,45.47,35.3479029,-117.8094428,626.088,3,,
1284.26,-3.2085916000000907,-9.854,0.507,0.254,-0.017,-0.011,0.007,45.49,35.3479028,-117.8094432,626.077,3,,
1285.246,-4.061610000000201,-9.844,0.479,0.201,0.007,-0.013,0.005,45.43,35.3479028,-117.8094433,626.052,3,,
1286.236,-3.4710588000002645,-9.839,0.541,0.057,0.006,-0.011,0.01,45.37,35.3479028,-117.8094433,626.011,3,,
1287.222,-2.6180403999996997,-9.83,0.694,0.689,0.012,-0.021,0.007,45.41,35.3479032,-117.8094428,625.955,3,,
1288.207,-3.2085916000000907,-9.863,0.502,0.44,0.017,-0.015,0.006,45.44,35.3479033,-117.809443,625.932,3,,
1289.3,-2.9133160000001226,-9.844,0.33,0.354,0.022,-0.016,0.005,45.47,35.3479035,-117.8094428,625.874,3,,
1290.297,-2.3227648000001864,-9.835,0.507,0.359,0.006,-0.013,0.006,45.48,35.3479033,-117.8094427,625.848,3,,
1291.285,-3.2085916000000907,-9.854,0.435,0.306,0.002,-0.013,0.007,45.45,35.3479034,-117.8094424,625.838,3,,
1292.272,-3.766334399999778,-9.854,0.459,0.397,0.007,-0.012,0.006,45.47,35.3479033,-117.8094421,625.845,3,,
1293.258,-3.4710588000002645,-9.868,0.297,0.349,-0.01,-0.015,0.005,45.46,35.3479035,-117.809442,625.777,3,,
1294.256,-2.6180403999996997,-9.854,0.407,0.311,0.007,-0.013,0.006,45.43,35.3479036,-117.809442,625.693,3,,
1295.242,-2.3227648000001864,-9.858,0.388,0.345,0.013,-0.013,0.006,45.46,35.3479036,-117.8094419,625.583,3,,
1296.23,-2.3227648000001864,-9.858,0.349,0.368,0.01,-0.012,0.005,45.45,35.3479037,-117.8094418,625.472,3,,
1297.219,-2.9133160000001226,-9.858,0.445,0.206,0.016,-0.013,0.006,45.42,35.3479039,-117.8094411,625.396,3,,
1298.315,-3.4710588000002645,-9.854,0.301,0.239,0.013,-0.013,0.004,45.38,35.3479042,-117.8094406,625.339,3,,
1299.303,-3.766334399999778,-9.849,0.354,0.134,0.002,-0.013,0.005,45.23,35.3479045,-117.8094401,625.299,3,,
1300.287,-2.9133160000001226,-9.844,0.459,0.105,0.004,-0.012,0.005,45.15,35.3479045,-117.8094397,625.286,3,,
1301.272,-3.2085916000000907,-9.844,0.397,0.062,0.01,-0.013,0.006,45.04,35.3479049,-117.8094388,625.332,3,,
1302.258,-2.0274892000002183,-9.878,0.445,0.263,0.0,-0.007,0.006,45.0,35.3479052,-117.809438,625.347,3,,
1303.249,-3.2085916000000907,-9.854,0.373,0.11,-0.01,-0.011,0.005,45.01,35.3479059,-117.8094375,625.157,3,,
1304.233,-3.4710588000002645,-9.839,0.412,0.12,-0.009,-0.015,0.004,44.96,35.3479063,-117.8094371,625.012,3,,
1305.219,-3.2085916000000907,-9.787,0.756,0.191,0.0,-0.016,0.009,44.95,35.3479066,-117.8094363,624.875,3,,
1306.207,-2.3227648000001864,-9.844,0.416,0.191,0.002,-0.013,0.006,44.93,35.3479069,-117.8094355,624.757,3,,
1307.195,-3.766334399999778,-9.839,0.364,0.077,0.004,-0.011,0.007,44.87,35.3479071,-117.8094349,624.707,3,,
1308.29,-2.0274892000002183,-9.873,0.44,0.211,0.009,-0.015,0.007,44.86,35.347907,-117.8094344,624.777,3,,
1309.175,-3.2085916000000907,-9.854,0.435,0.383,-0.002,-0.016,0.007,44.9,35.3479066,-117.8094343,624.941,3,,
1310.273,-2.3227648000001864,-9.863,0.431,0.316,-0.001,-0.012,0.005,44.93,35.3479065,-117.8094339,625.025,3,,
1311.261,-2.3227648000001864,-9.854,0.416,0.316,0.005,-0.011,0.005,44.97,35.3479062,-117.8094338,625.078,3,,
1312.249,-3.2085916000000907,-9.854,0.359,0.311,0.006,-0.011,0.005,45.0,35.3479055,-117.809434,625.185,3,,
1313.236,-2.9133160000001226,-9.849,0.378,0.292,0.006,-0.013,0.006,45.01,35.3479049,-117.8094342,625.277,3,,
1314.224,-2.3227648000001864,-9.863,0.426,0.33,0.007,-0.015,0.005,45.07,35.347904,-117.8094342,625.395,3,,
1315.211,-2.6180403999996997,-9.854,0.397,0.349,0.005,-0.011,0.006,45.02,35.3479028,-117.8094353,625.557,3,,
1316.301,-2.3227648000001864,-9.858,0.421,0.306,0.01,-0.012,0.004,45.02,35.3479022,-117.8094359,625.661,3,,
1317.289,-2.9133160000001226,-9.854,0.464,0.301,0.004,-0.013,0.006,45.03,35.3479012,-117.8094369,625.802,3,,
1318.277,-2.6180403999996997,-9.863,0.412,0.158,0.01,-0.013,0.006,45.0,35.3479002,-117.8094377,625.924,3,,
1319.265,-3.766334399999778,-9.854,0.407,0.196,0.004,-0.013,0.005,44.88,35.347899,-117.8094382,626.048,3,,
1320.257,-3.2085916000000907,-9.854,0.407,0.172,0.002,-0.012,0.005,44.85,35.3478984,-117.8094385,626.139,3,,
1321.248,-3.4710588000002645,-9.844,0.373,0.158,0.009,-0.013,0.006,44.88,35.347898,-117.8094384,626.176,3,,
1322.235,-3.766334399999778,-9.854,0.392,0.139,0.004,-0.013,0.006,44.88,35.3478977,-117.8094383,626.209,3,,
1323.222,-2.9133160000001226,-9.858,0.388,0.182,0.007,-0.013,0.005,44.88,35.347898,-117.8094374,626.119,3,,
1324.208,-2.6180403999996997,-9.858,0.402,0.22,0.009,-0.012,0.005,44.85,35.3478979,-117.8094367,626.104,3,,
1325.195,-3.766334399999778,-9.854,0.416,0.206,0.006,-0.011,0.006,44.86,35.3478983,-117.8094359,626.035,3,,
1326.181,-3.2085916000000907,-9.854,0.407,0.249,0.004,-0.013,0.007,44.87,35.3478988,-117.8094351,625.938,3,,
1327.274,-3.766334399999778,-9.849,0.388,0.172,0.007,-0.015,0.005,44.92,35.3478993,-117.8094346,625.85,3,,
1328.258,-3.4710588000002645,-9.849,0.416,0.278,0.006,-0.013,0.006,44.93,35.3478995,-117.8094343,625.792,3,,
1329.247,-2.9133160000001226,-9.854,0.421,0.311,0.006,-0.015,0.005,44.99,35.3478993,-117.8094342,625.8,3,,
1330.232,-2.3227648000001864,-9.854,0.421,0.306,0.006,-0.012,0.006,45.05,35.3478995,-117.8094341,625.759,3,,
1331.222,-2.0274892000002183,-9.854,0.407,0.321,0.006,-0.013,0.006,45.08,35.3478992,-117.8094342,625.755,3,,
1332.21,-3.4710588000002645,-9.854,0.392,0.287,0.006,-0.013,0.005,45.09,35.3478993,-117.8094341,625.694,3,,
1333.195,-3.2085916000000907,-9.849,0.421,0.321,0.006,-0.013,0.006,45.09,35.3478991,-117.8094341,625.692,3,,
1334.181,-2.0274892000002183,-9.858,0.407,0.301,0.007,-0.011,0.006,45.09,35.3478988,-117.8094344,625.655,3,,
1335.268,-2.3227648000001864,-9.863,0.416,0.311,0.005,-0.013,0.006,45.11,35.3478988,-117.8094343,625.595,3,,
1336.256,-2.6180403999996997,-9.854,0.407,0.33,0.007,-0.013,0.006,45.15,35.3478985,-117.8094346,625.564,3,,
1337.247,-2.3227648000001864,-9.854,0.416,0.33,0.007,-0.013,0.006,45.18,35.3478985,-117.8094347,625.535,3,,
1338.231,-3.4710588000002645,-9.863,0.412,0.34,0.006,-0.013,0.005,45.2,35.3478983,-117.809435,625.537,3,,
1339.217,-3.2085916000000907,-9.863,0.416,0.297,0.009,-0.012,0.006,45.21,35.3478982,-117.8094354,625.582,3,,
1340.202,-2.6180403999996997,-9.854,0.416,0.325,0.007,-0.012,0.006,45.19,35.3478983,-117.8094357,625.564,3,,
1341.289,-2.9133160000001226,-9.858,0.412,0.34,0.009,-0.012,0.006,45.21,35.3478984,-117.8094363,625.557,3,,
1342.273,-3.766334399999778,-9.858,0.416,0.321,0.004,-0.013,0.007,45.21,35.3478982,-117.8094369,625.595,3,,
1343.262,-3.4710588000002645,-9.858,0.407,0.325,0.007,-0.015,0.006,45.25,35.3478978,-117.8094377,625.634,3,,
1344.247,-2.0274892000002183,-9.753,0.335,0.325,0.005,-0.013,0.007,45.28,35.3478977,-117.8094382,625.668,3,,
1345.232,-2.3227648000001864,-9.863,0.402,0.345,0.007,-0.013,0.006,45.3,35.3478978,-117.8094385,625.659,3,,
1346.217,-3.766334399999778,-9.849,0.412,0.33,0.006,-0.015,0.005,45.32,35.3478979,-117.809439,625.627,3,,
1347.206,-2.3227648000001864,-9.863,0.416,0.345,0.006,-0.013,0.006,45.33,35.3478981,-117.809439,625.571,3,,
1348.19,-2.6180403999996997,-9.854,0.412,0.335,0.005,-0.013,0.005,45.35,35.347898,-117.8094391,625.554,3,,
1349.275,-2.9133160000001226,-9.854,0.407,0.34,0.007,-0.012,0.006,45.36,35.3478982,-117.8094392,625.511,3,,
1350.266,-3.766334399999778,-9.863,0.412,0.349,0.009,-0.013,0.006,45.38,35.347898,-117.8094395,625.517,3,,
1351.249,-2.3227648000001864,-9.868,0.388,0.373,0.006,-0.013,0.006,45.4,35.3478977,-117.8094397,625.538,3,,
1352.233,-3.766334399999778,-9.854,0.426,0.335,0.001,-0.012,0.006,45.4,35.3478976,-117.80944,625.556,3,,
1353.221,-3.766334399999778,-9.854,0.445,0.345,0.01,-0.013,0.006,45.41,35.3478974,-117.8094404,625.62,3,,
1354.206,-2.9133160000001226,-9.854,0.402,0.354,0.006,-0.013,0.007,45.41,35.3478973,-117.8094405,625.668,3,,
1355.19,-2.9133160000001226,-9.858,0.445,0.306,0.005,-0.012,0.006,45.43,35.3478972,-117.8094407,625.696,3,,
1356.176,-2.9133160000001226,-9.858,0.44,0.33,0.006,-0.012,0.006,45.46,35.3478971,-117.8094409,625.7,3,,
1357.263,-2.9133160000001226,-9.858,0.416,0.34,0.005,-0.013,0.007,45.47,35.3478969,-117.8094414,625.697,3,,
1358.247,-2.9133160000001226,-9.863,0.378,0.378,0.006,-0.013,0.005,45.47,35.3478968,-117.8094418,625.702,3,,
1359.245,-3.766334399999778,-9.858,0.412,0.335,0.007,-0.012,0.007,45.49,35.3478972,-117.809442,625.587,3,,
1360.299,-1.7322135999997954,-9.858,0.445,0.297,0.002,-0.012,0.005,45.51,35.3478973,-117.8094423,625.517,3,,
1361.186,-1.7322135999997954,-9.849,0.435,0.364,0.004,-0.015,0.006,45.52,35.3478975,-117.8094425,625.438,3,,
1362.271,-2.9133160000001226,-9.854,0.412,0.359,0.013,-0.013,0.004,45.54,35.3478973,-117.8094428,625.401,3,,
1363.256,-2.0274892000002183,-9.858,0.431,0.311,0.011,-0.013,0.006,45.55,35.3478974,-117.8094429,625.375,3,,
1364.249,-1.7322135999997954,-9.858,0.345,0.392,0.001,-0.015,0.006,45.56,35.3478975,-117.8094429,625.359,3,,
1365.234,-4.652161199999682,-9.854,0.407,0.268,0.007,-0.012,0.005,45.57,35.3478972,-117.8094432,625.38,3,,
1366.218,-3.4710588000002645,-9.858,0.426,0.316,0.006,-0.013,0.005,45.58,35.3478967,-117.8094437,625.414,3,,
1367.306,-3.2085916000000907,-9.863,0.431,0.325,0.011,-0.012,0.006,45.58,35.3478966,-117.8094437,625.396,3,,
1368.293,-2.0274892000002183,-9.854,0.407,0.354,0.004,-0.012,0.006,45.58,35.3478966,-117.8094437,625.408,3,,
1369.278,-3.2085916000000907,-9.854,0.421,0.34,0.002,-0.012,0.006,45.58,35.3478967,-117.8094438,625.393,3,,
1370.266,-3.766334399999778,-9.849,0.388,0.335,0.005,-0.013,0.005,45.58,35.3478965,-117.8094442,625.424,3,,
1371.253,-4.061610000000201,-9.844,0.416,0.354,0.006,-0.013,0.005,45.57,35.347896,-117.8094446,625.511,3,,
1372.239,-3.766334399999778,-9.863,0.435,0.34,0.006,-0.013,0.005,45.56,35.3478953,-117.8094452,625.63,3,,
1373.226,-2.9133160000001226,-9.858,0.431,0.359,0.005,-0.012,0.005,45.53,35.3478947,-117.8094456,625.731,3,,
1374.311,-2.6180403999996997,-9.858,0.421,0.335,0.005,-0.012,0.005,45.51,35.3478946,-117.8094457,625.748,3,,
1375.205,-2.3227648000001864,-9.863,0.421,0.345,0.006,-0.013,0.006,45.51,35.3478943,-117.809446,625.8,3,,
1376.294,-2.3227648000001864,-9.863,0.416,0.335,0.006,-0.012,0.006,45.51,35.3478937,-117.8094463,625.895,3,,
1377.282,-2.9133160000001226,-9.858,0.416,0.345,0.007,-0.013,0.006,45.52,35.3478934,-117.8094467,625.923,3,,
1378.268,-2.3227648000001864,-9.858,0.416,0.335,0.006,-0.013,0.006,45.53,35.3478931,-117.8094469,625.951,3,,
1379.262,-3.4710588000002645,-9.863,0.416,0.354,0.005,-0.013,0.005,45.55,35.3478929,-117.8094471,625.946,3,,
1380.247,-2.6180403999996997,-9.854,0.407,0.34,0.006,-0.012,0.005,45.56,35.3478929,-117.8094473,625.969,3,,
1381.229,-2.9133160000001226,-9.858,0.421,0.335,0.006,-0.013,0.006,45.58,35.3478931,-117.8094472,625.928,3,,
1382.216,-3.2085916000000907,-9.858,0.402,0.354,0.006,-0.012,0.006,45.6,35.3478931,-117.8094471,625.907,3,,
1383.2,-1.1744708000001083,-9.858,0.421,0.335,0.006,-0.013,0.006,45.61,35.347893,-117.809447,625.864,3,,
1384.188,-2.6180403999996997,-9.849,0.416,0.335,0.007,-0.012,0.006,45.62,35.3478926,-117.8094473,625.89,3,,
1385.276,-2.9133160000001226,-9.849,0.416,0.33,0.006,-0.015,0.006,45.64,35.3478922,-117.8094475,625.933,3,,
1386.263,-2.9133160000001226,-9.863,0.412,0.33,0.007,-0.013,0.006,45.66,35.3478922,-117.8094474,625.957,3,,
1387.247,-4.356885600000169,-9.854,0.421,0.335,0.006,-0.015,0.005,45.67,35.3478918,-117.8094475,626.004,3,,
1388.23,-1.1744708000001083,-9.863,0.426,0.34,0.006,-0.012,0.006,45.68,35.3478914,-117.8094476,626.057,3,,
1389.217,-2.6180403999996997,-9.863,0.407,0.33,0.007,-0.013,0.006,45.69,35.3478908,-117.8094478,626.112,3,,
1390.204,-2.0274892000002183,-9.858,0.402,0.335,0.006,-0.012,0.005,45.71,35.3478904,-117.8094478,626.233,3,,
1391.29,-2.0274892000002183,-9.868,0.416,0.335,0.006,-0.012,0.006,45.72,35.3478898,-117.8094483,626.295,3,,
1392.278,-2.3227648000001864,-9.868,0.412,0.345,0.006,-0.013,0.006,45.73,35.3478898,-117.8094483,626.291,3,,
1393.267,-2.6180403999996997,-9.858,0.421,0.359,0.007,-0.015,0.005,45.73,35.3478894,-117.8094487,626.341,3,,
1394.252,-4.061610000000201,-9.863,0.416,0.335,0.005,-0.013,0.006,45.73,35.3478893,-117.8094489,626.331,3,,
1395.237,-2.3227648000001864,-9.863,0.416,0.345,0.005,-0.015,0.006,45.74,35.347889,-117.8094493,626.346,3,,
1396.234,-2.9133160000001226,-9.863,0.416,0.345,0.006,-0.013,0.005,45.76,35.3478886,-117.8094496,626.261,3,,
1397.236,-3.2085916000000907,-9.863,0.421,0.335,0.005,-0.011,0.006,45.78,35.3478883,-117.80945,626.291,3,,
1398.22,-3.4710588000002645,-9.858,0.412,0.349,0.007,-0.012,0.007,45.77,35.3478881,-117.8094503,626.27,3,,
1399.21,-3.2085916000000907,-9.854,0.426,0.345,0.009,-0.013,0.006,45.77,35.3478877,-117.809451,626.253,3,,
1400.196,-1.7322135999997954,-9.863,0.421,0.335,0.006,-0.013,0.006,45.78,35.3478871,-117.8094519,626.216,3,,
1401.287,-3.766334399999778,-9.854,0.402,0.349,0.006,-0.013,0.006,45.78,35.3478875,-117.8094519,626.226,3,,
1402.271,-2.9133160000001226,-9.854,0.412,0.34,0.006,-0.013,0.006,45.77,35.3478876,-117.8094522,626.218,3,,
1403.257,-2.3227648000001864,-9.858,0.412,0.349,0.007,-0.013,0.006,45.72,35.3478872,-117.8094524,626.167,3,,
1404.248,-2.0274892000002183,-9.863,0.373,0.368,0.006,-0.015,0.004,45.71,35.3478874,-117.8094521,626.078,3,,
1405.235,-2.9133160000001226,-9.858,0.402,0.292,0.006,-0.012,0.006,45.68,35.3478871,-117.8094523,626.036,3,,
1406.222,-2.9133160000001226,-9.849,0.388,0.167,0.006,-0.012,0.006,45.66,35.3478872,-117.809452,625.915,3,,
1407.208,-2.9133160000001226,-9.844,0.388,0.091,0.006,-0.013,0.006,45.57,35.3478867,-117.8094522,625.882,3,,
1408.194,-2.9133160000001226,-9.863,0.397,0.172,0.007,-0.013,0.006,45.48,35.3478864,-117.8094519,625.855,3,,
1409.289,-2.9133160000001226,-9.854,0.421,0.234,0.006,-0.012,0.006,45.54,35.3478855,-117.8094521,625.851,3,,
1410.278,-4.061610000000201,-9.863,0.397,0.297,0.009,-0.013,0.006,45.61,35.3478851,-117.8094519,625.958,3,,
1411.265,-2.3227648000001864,-9.849,0.397,0.196,0.005,-0.013,0.005,45.63,35.347885,-117.8094515,626.022,3,,
1412.257,-3.766334399999778,-9.858,0.397,0.282,0.007,-0.012,0.005,45.58,35.3478849,-117.8094515,626.182,3,,
1413.245,-2.3227648000001864,-9.849,0.388,0.105,0.005,-0.012,0.007,45.55,35.3478849,-117.8094514,626.245,3,,
1414.232,-2.9133160000001226,-9.858,0.416,0.225,0.007,-0.012,0.006,45.57,35.3478847,-117.8094514,626.336,3,,
1415.223,-3.2085916000000907,-9.858,0.416,0.177,0.006,-0.013,0.006,45.61,35.3478845,-117.8094516,626.469,3,,
1416.208,-3.2085916000000907,-9.858,0.402,0.196,0.006,-0.012,0.005,45.63,35.3478844,-117.8094518,626.57,3,,
1417.297,-3.2085916000000907,-9.844,0.407,0.234,0.006,-0.012,0.006,45.63,35.3478845,-117.8094518,626.689,3,,
1418.284,-2.6180403999996997,-9.858,0.402,0.33,0.005,-0.012,0.006,45.65,35.3478847,-117.8094518,626.748,3,,
1419.27,-3.766334399999778,-9.858,0.412,0.254,0.006,-0.013,0.006,45.67,35.3478849,-117.8094518,626.839,3,,
1420.261,-3.4710588000002645,-9.863,0.402,0.297,0.006,-0.012,0.006,45.67,35.3478851,-117.8094519,626.903,3,,
1421.254,-2.6180403999996997,-9.863,0.412,0.23,0.006,-0.012,0.006,45.66,35.3478855,-117.8094518,626.978,3,,
1422.24,-1.7322135999997954,-9.854,0.397,0.225,0.009,-0.012,0.006,45.62,35.3478859,-117.8094519,627.074,3,,
1423.226,-2.0274892000002183,-9.854,0.407,0.23,0.007,-0.013,0.006,45.62,35.3478862,-117.8094519,627.108,3,,
1424.223,-3.4710588000002645,-9.854,0.416,0.234,0.009,-0.012,0.006,45.61,35.3478866,-117.8094522,627.155,3,,
1425.208,-2.6180403999996997,-9.849,0.412,0.287,0.006,-0.015,0.006,45.63,35.3478869,-117.8094525,627.196,3,,
1426.191,-2.6180403999996997,-9.854,0.426,0.273,0.007,-0.013,0.006,45.67,35.3478873,-117.8094524,627.218,3,,
1427.278,-2.3227648000001864,-9.844,0.402,0.234,0.005,-0.012,0.007,45.68,35.3478877,-117.8094529,627.209,3,,
1428.266,-1.4697464000000764,-9.858,0.416,0.278,0.006,-0.013,0.005,45.68,35.3478883,-117.8094529,627.207,3,,
1429.262,-3.766334399999778,-9.863,0.402,0.268,0.006,-0.013,0.006,45.69,35.3478887,-117.8094531,627.228,3,,
1430.249,-2.9133160000001226,-9.854,0.402,0.191,0.006,-0.013,0.007,45.7,35.347889,-117.8094534,627.254,3,,
1431.236,-2.6180403999996997,-9.854,0.407,0.258,0.009,-0.013,0.006,45.68,35.3478894,-117.8094534,627.288,3,,
1432.223,-2.0274892000002183,-9.844,0.407,0.258,0.005,-0.013,0.006,45.68,35.3478896,-117.8094533,627.318,3,,
1433.209,-3.4710588000002645,-9.849,0.416,0.306,0.009,-0.013,0.006,45.68,35.3478899,-117.809453,627.346,3,,
1434.195,-2.3227648000001864,-9.858,0.397,0.22,0.005,-0.013,0.006,45.68,35.3478901,-117.8094528,627.37,3,,
1435.284,-2.9133160000001226,-9.854,0.421,0.215,0.009,-0.012,0.006,45.67,35.3478904,-117.8094526,627.388,3,,
1436.28,-4.652161199999682,-9.858,0.407,0.263,0.004,-0.012,0.005,45.67,35.3478907,-117.8094525,627.413,3,,
1437.267,-2.9133160000001226,-9.854,0.402,0.191,0.006,-0.013,0.006,45.68,35.3478916,-117.8094515,627.356,3,,
1438.259,-3.4710588000002645,-9.844,0.397,0.297,0.009,-0.012,0.005,45.67,35.3478921,-117.8094513,627.339,3,,
1439.251,-2.0274892000002183,-9.844,0.407,0.196,0.006,-0.012,0.005,45.68,35.3478924,-117.8094515,627.291,3,,
1440.236,-1.7322135999997954,-9.858,0.431,0.254,0.007,-0.012,0.006,45.68,35.3478924,-117.8094517,627.301,3,,
1441.221,-2.6180403999996997,-9.854,0.392,0.292,0.005,-0.013,0.007,45.67,35.3478927,-117.8094518,627.297,3,,
1442.208,-2.0274892000002183,-9.858,0.412,0.311,0.01,-0.012,0.005,45.68,35.347893,-117.8094518,627.301,3,,
1443.193,-1.7322135999997954,-9.854,0.402,0.23,0.006,-0.012,0.006,45.69,35.3478934,-117.8094518,627.285,3,,
1444.28,-3.2085916000000907,-9.844,0.412,0.22,0.006,-0.012,0.006,45.69,35.3478936,-117.8094518,627.249,3,,
1445.268,-2.6180403999996997,-9.863,0.402,0.225,0.005,-0.013,0.006,45.67,35.3478939,-117.8094516,627.182,3,,
1446.255,-2.6180403999996997,-9.854,0.426,0.287,0.006,-0.012,0.006,45.63,35.3478943,-117.8094515,627.11,3,,
1447.24,-2.0274892000002183,-9.844,0.397,0.268,0.007,-0.012,0.006,45.65,35.3478943,-117.8094517,627.093,3,,
1448.23,-3.2085916000000907,-9.863,0.402,0.292,0.007,-0.012,0.006,45.67,35.3478943,-117.8094518,627.128,3,,
1449.216,-4.061610000000201,-9.849,0.426,0.33,0.006,-0.012,0.005,45.68,35.3478946,-117.8094518,627.135,3,,
1450.201,-3.2085916000000907,-9.854,0.412,0.282,0.007,-0.013,0.006,45.68,35.3478951,-117.8094508,627.108,3,,
1451.29,-2.3227648000001864,-9.849,0.416,0.211,0.005,-0.012,0.006,45.68,35.3478954,-117.80945,627.085,3,,
1452.277,-3.4710588000002645,-9.844,0.402,0.273,0.007,-0.013,0.005,45.67,35.3478959,-117.8094496,627.032,3,,
1453.264,-2.0274892000002183,-9.854,0.416,0.211,0.007,-0.012,0.006,45.67,35.3478961,-117.8094491,626.988,3,,
1454.252,-2.6180403999996997,-9.849,0.402,0.201,0.006,-0.013,0.006,45.64,35.3478961,-117.8094492,626.985,3,,
1455.241,-2.3227648000001864,-9.849,0.397,0.196,0.004,-0.012,0.006,45.62,35.3478965,-117.8094487,626.911,3,,
1456.23,-2.0274892000002183,-9.854,0.378,0.177,0.007,-0.012,0.005,45.61,35.3478968,-117.8094484,626.9,3,,
1457.216,-3.2085916000000907,-9.858,0.412,0.278,0.005,-0.013,0.005,45.59,35.3478969,-117.8094479,626.893,3,,
1458.209,-2.0274892000002183,-9.854,0.412,0.263,0.004,-0.012,0.006,45.59,35.3478972,-117.8094472,626.849,3,,
1459.203,-2.3227648000001864,-9.849,0.416,0.287,0.007,-0.011,0.005,45.61,35.3478977,-117.8094467,626.769,3,,
1460.29,-1.7322135999997954,-9.858,0.407,0.335,0.004,-0.013,0.006,45.64,35.3478972,-117.8094471,626.764,3,,
1461.275,-3.2085916000000907,-9.854,0.412,0.311,0.01,-0.013,0.006,45.65,35.3478966,-117.8094478,626.837,3,,
1462.261,-2.0274892000002183,-9.844,0.388,0.182,0.005,-0.012,0.006,45.63,35.347896,-117.8094484,626.92,3,,
