pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,uptime,timestamp
107.77,150.37,104339.46,151.20,,80.74,-8.22,619.65,-2.8125381470,53.8756256104,1766780,1775935751.493421
109.82,149.15,104313.51,151.16,,80.06,-7.99,619.47,-2.5724983215,55.3712730408,1766790,1775935751.496775
109.82,149.15,104313.51,151.16,,80.06,-7.99,619.47,-2.5724983215,55.3712730408,1766790,1775935751.498079
109.21,148.88,104313.51,150.85,,80.10,-8.25,620.20,-2.8363265991,52.3442764282,1766800,1775935751.526929
109.21,148.88,104313.51,150.85,,80.10,-8.25,620.20,-2.8363265991,52.3442764282,1766800,1775935751.554687
110.18,149.15,104417.38,149.97,,80.13,-7.79,620.14,-2.5135669708,54.2896957397,1766810,1775935751.556153
110.18,149.15,104417.38,149.97,,80.13,-7.79,620.14,-2.5135669708,54.2896957397,1766810,1775935751.557945
109.21,148.54,104313.51,149.93,,80.40,-8.18,620.20,-3.0790729523,54.0897979736,1766820,1775935751.559687
109.21,148.54,104313.51,149.93,,80.40,-8.18,620.20,-3.0790729523,54.0897979736,1766820,1775935751.561236
108.73,148.54,104408.71,148.74,,79.11,-8.22,619.22,-2.5162696838,52.6155662537,1766830,1775935751.5625331
108.73,148.54,104408.71,148.74,,79.11,-8.22,619.22,-2.5162696838,52.6155662537,1766830,1775935751.5637891
110.90,147.96,104434.68,148.74,,79.41,-8.18,620.26,-2.6444015503,51.7767143250,1766840,1775935751.565123
110.90,147.96,104434.68,148.74,,79.41,-8.18,620.26,-2.6444015503,51.7767143250,1766840,1775935751.570247
110.66,147.96,104313.51,149.32,,79.45,-8.25,620.14,-2.8893089294,53.5936279297,1766850,1775935751.574166
110.66,147.96,104313.51,149.32,,79.45,-8.25,620.14,-2.8893089294,53.5936279297,1766850,1775935751.5753732
111.02,147.85,104426.03,148.82,,78.80,-8.25,620.14,-2.2800159454,53.5864906311,1766860,1775935751.576784
111.02,147.85,104426.03,148.82,,78.80,-8.25,620.14,-2.2800159454,53.5864906311,1766860,1775935751.578065
110.30,147.54,104313.51,148.47,,79.11,-8.18,619.90,-2.8541660309,53.3544654846,1766870,1775935751.579318
110.30,147.54,104313.51,148.47,,79.11,-8.18,619.90,-2.8541660309,53.3544654846,1766870,1775935751.58046
110.66,147.54,104209.62,148.01,,78.38,-8.22,619.22,-2.7173881531,53.1331558228,1766880,1775935751.581774
110.66,147.54,104209.62,148.01,,78.38,-8.22,619.22,-2.7173881531,53.1331558228,1766880,1775935751.6172538
110.90,146.74,104348.12,147.51,,78.15,-8.33,620.38,-2.8920097351,53.6293220520,1766890,1775935751.6210518
108.61,146.13,104313.51,147.51,,78.12,-8.18,620.08,-2.4697742462,51.1627502441,1766900,1775935751.622874
108.61,146.13,104313.51,147.51,,78.12,-8.18,620.08,-2.4697742462,51.1627502441,1766900,1775935751.625067
111.26,145.52,104313.51,147.09,,78.12,-8.18,618.98,-2.8368663788,52.5334663391,1766910,1775935751.62718
111.26,145.52,104313.51,147.09,,78.12,-8.18,618.98,-2.8368663788,52.5334663391,1766910,1775935751.629361
108.37,145.52,104348.12,146.86,,77.89,-8.25,619.22,-2.8076705933,51.2055854797,1766920,1775935751.631733
108.37,145.52,104348.12,146.86,,77.89,-8.25,619.22,-2.8076705933,51.2055854797,1766920,1775935751.657633
109.70,145.37,104313.51,146.28,,77.81,-7.87,620.20,-2.5005912781,52.4299468994,1766930,1775935751.6610959
109.70,145.37,104313.51,146.28,,77.81,-7.87,620.20,-2.5005912781,52.4299468994,1766930,1775935751.6637912
106.93,144.91,104434.68,146.28,,76.90,-7.79,619.47,-2.9033660889,50.8807525635,1766940,1775935751.668423
106.93,144.91,104434.68,146.28,,76.90,-7.79,619.47,-2.9033660889,50.8807525635,1766940,1775935751.670889
109.09,144.14,104348.12,145.09,,77.16,-8.22,620.26,-2.4135513306,52.6155662537,1766950,1775935751.672986
109.09,144.14,104348.12,145.09,,77.16,-8.22,620.26,-2.4135513306,52.6155662537,1766950,1775935751.675145
108.85,144.64,104313.51,145.55,,76.52,-8.06,619.47,-2.5751991272,53.1331558228,1766960,1775935751.677387
108.85,144.64,104313.51,145.55,,76.52,-8.06,619.47,-2.5751991272,53.1331558228,1766960,1775935751.6795268
110.66,144.30,104313.51,144.94,,76.56,-8.22,619.47,-2.5784416199,52.6619682312,1766970,1775935751.7024
110.66,144.30,104313.51,144.94,,76.56,-8.22,619.47,-2.5784416199,52.6619682312,1766970,1775935751.706147
110.54,143.99,104313.51,144.67,,76.56,-8.22,620.26,-2.5324916840,51.5875282288,1766980,1775935751.708902
112.95,143.68,104313.51,144.52,,76.18,-8.18,620.20,-2.7514457703,52.6155662537,1766990,1775935751.711193
112.95,143.68,104313.51,144.52,,76.18,-8.18,620.20,-2.7514457703,52.6155662537,1766990,1775935751.71316
111.02,143.42,104313.51,143.86,,75.95,-8.29,620.26,-2.6568374634,49.8027420044,1767000,1775935751.715105
111.02,143.42,104313.51,143.86,,75.95,-8.29,620.26,-2.6568374634,49.8027420044,1767000,1775935751.7202508
110.78,143.53,104313.51,143.86,,75.76,-8.18,619.22,-2.6525096893,52.5584526062,1767010,1775935751.7227352
110.78,143.53,104313.51,143.86,,75.76,-8.18,619.22,-2.6525096893,52.5584526062,1767010,1775935751.7606468
111.02,141.85,104209.62,143.67,,75.72,-8.18,619.47,-2.7492847443,51.2519912720,1767020,1775935751.7641149
111.62,141.85,104348.12,143.32,,75.91,-8.14,619.47,-2.5962848663,52.5870094299,1767030,1775935751.768369
111.62,141.85,104348.12,143.32,,75.91,-8.14,619.47,-2.5962848663,52.5870094299,1767030,1775935751.770785
110.90,141.55,104313.51,143.02,,75.72,-8.37,620.26,-2.8563308716,50.8414878845,1767040,1775935751.772955
110.90,141.55,104313.51,143.02,,75.72,-8.37,620.26,-2.8563308716,50.8414878845,1767040,1775935751.7750149
110.78,141.74,104348.12,142.67,,75.34,-7.95,619.47,-1.9264411926,49.8205909729,1767050,1775935751.777566
110.78,141.74,104348.12,142.67,,75.34,-7.95,619.47,-1.9264411926,49.8205909729,1767050,1775935751.787738
110.66,141.24,104426.03,141.40,,75.72,-8.18,619.22,-2.9044456482,51.1663208008,1767060,1775935751.7916942
110.66,141.24,104426.03,141.40,,75.72,-8.18,619.22,-2.9044456482,51.1663208008,1767060,1775935751.7940218
111.62,140.63,104426.03,141.37,,74.73,-8.37,620.14,-2.4070625305,51.3269500732,1767070,1775935751.796148
111.62,140.63,104426.03,141.37,,74.73,-8.37,620.14,-2.4070625305,51.3269500732,1767070,1775935751.798131
108.97,140.63,104417.38,141.40,,75.30,-8.22,620.26,-2.6168270111,50.2989120483,1767080,1775935751.801224
108.97,140.63,104417.38,141.40,,75.30,-8.22,620.26,-2.6168270111,50.2989120483,1767080,1775935751.803612
110.90,140.51,104313.51,140.79,,74.65,-8.25,620.38,-2.6054763794,49.8598556519,1767090,1775935751.80574
110.90,140.51,104313.51,140.79,,74.65,-8.25,620.38,-2.6054763794,49.8598556519,1767090,1775935751.808274
110.66,139.41,104313.51,140.17,,73.59,-8.49,620.20,-2.5141086578,50.2310905457,1767100,1775935751.839534
110.30,139.41,104434.68,140.17,,73.59,-8.18,620.20,-2.4270668030,49.8420066833,1767110,1775935751.926215
110.30,139.41,104434.68,140.17,,73.59,-8.18,620.20,-2.4270668030,49.8420066833,1767110,1775935751.927574
109.94,139.41,104434.68,140.14,,73.59,-8.56,620.32,-2.9422912598,51.0984954834,1767120,1775935751.928811
109.94,139.41,104434.68,140.14,,73.59,-8.56,620.32,-2.9422912598,51.0984954834,1767120,1775935751.930041
108.97,139.18,104313.51,140.06,,73.32,-7.87,620.08,-2.4335556030,50.3738746643,1767130,1775935751.931406
108.97,139.18,104313.51,140.06,,73.32,-7.87,620.08,-2.4335556030,50.3738746643,1767130,1775935751.933156
110.06,138.18,104348.12,138.95,,73.59,-8.29,619.22,-2.7092800140,49.7099342346,1767140,1775935751.934724
110.06,138.18,104348.12,138.95,,73.59,-8.29,619.22,-2.7092800140,49.7099342346,1767140,1775935751.9365718
111.14,138.60,104434.68,138.79,,72.56,-8.22,620.14,-2.7536087036,49.7242126465,1767150,1775935751.9382699
111.14,138.60,104434.68,138.79,,72.56,-8.22,620.14,-2.7536087036,49.7242126465,1767150,1775935751.939685
108.85,136.96,104313.51,138.79,,72.41,-8.14,619.47,-2.5049190521,48.8746528625,1767160,1775935751.940921
110.78,138.22,104313.51,138.95,,72.71,-8.22,619.47,-2.6757564545,49.2030563354,1767170,1775935751.942127
110.78,138.22,104313.51,138.95,,72.71,-8.22,619.47,-2.6757564545,49.2030563354,1767170,1775935751.9433222
109.57,137.88,104304.84,138.71,,71.80,-8.18,619.47,-2.5443840027,49.6528205872,1767180,1775935751.94468
109.57,137.88,104304.84,138.71,,71.80,-8.18,619.47,-2.5443840027,49.6528205872,1767180,1775935751.946152
109.94,137.65,104304.84,138.22,,72.03,-8.18,620.32,-2.6276416779,50.1882553101,1767190,1775935751.947478
109.94,137.65,104304.84,138.22,,72.03,-8.18,620.32,-2.6276416779,50.1882553101,1767190,1775935751.9487581
110.06,136.96,104313.51,137.79,,72.75,-8.18,620.32,-2.4816703796,48.7211647034,1767200,1775935751.950411
109.70,136.65,104313.51,137.68,,71.99,-8.49,620.02,-2.6649456024,49.1994857788,1767210,1775935751.952134
109.70,136.65,104313.51,137.68,,71.99,-8.49,620.02,-2.6649456024,49.1994857788,1767210,1775935751.953533
109.33,136.31,104313.51,137.10,,71.72,-8.22,620.14,-2.7141418457,47.6824188232,1767220,1775935751.954932
109.33,136.31,104313.51,137.10,,71.72,-8.22,620.14,-2.7141418457,47.6824188232,1767220,1775935751.956728
109.70,135.74,104313.51,136.49,,71.99,-8.02,619.22,-2.7627983093,47.9429969788,1767230,1775935751.958575
109.70,135.74,104313.51,136.49,,71.99,-8.02,619.22,-2.7627983093,47.9429969788,1767230,1775935751.962934
110.78,135.74,104313.51,135.87,,71.49,-7.45,617.52,-2.6860275269,49.4529266357,1767240,1775935751.969461
110.78,135.74,104313.51,135.87,,71.49,-7.45,617.52,-2.6860275269,49.4529266357,1767240,1775935751.9741921
109.94,135.74,104209.62,136.03,,70.88,-7.91,619.47,-2.7346878052,47.2469329834,1767250,1775935751.974998
111.14,135.59,104434.68,135.83,,71.76,-7.83,620.14,-2.2335224152,48.2392692566,1767260,1775935751.9757671
111.14,135.59,104434.68,135.83,,71.76,-7.83,620.14,-2.2335224152,48.2392692566,1767260,1775935751.976418
111.02,135.55,104313.51,135.56,,70.85,-8.22,620.14,-3.2326126099,48.1464614868,1767270,1775935751.9772391
111.02,135.55,104313.51,135.56,,70.85,-8.22,620.14,-3.2326126099,48.1464614868,1767270,1775935751.977813
110.78,135.39,104348.12,135.26,,70.88,-8.18,619.47,-2.0999813080,49.3386993408,1767280,1775935751.978614
110.78,135.39,104348.12,135.26,,70.88,-8.18,619.47,-2.0999813080,49.3386993408,1767280,1775935752.0135622
110.90,134.78,104313.51,135.22,,70.54,-8.22,620.20,-3.2153091431,50.2096748352,1767290,1775935752.017637
109.33,134.17,104348.12,135.07,,70.50,-8.02,620.14,-2.3151550293,49.0102996826,1767300,1775935752.019698
109.33,134.17,104348.12,135.07,,70.50,-8.02,620.14,-2.3151550293,49.0102996826,1767300,1775935752.0215611
111.62,134.17,104348.12,134.91,,69.86,-8.56,620.26,-3.1217803955,41.2000770569,1767310,1775935752.023069
111.62,134.17,104348.12,134.91,,69.86,-8.56,620.26,-3.1217803955,41.2000770569,1767310,1775935752.0245929
111.14,133.79,104209.62,134.45,,69.97,-8.18,620.14,-2.5611419678,46.4616241455,1767320,1775935752.025868
111.14,133.79,104209.62,134.45,,69.97,-8.18,620.14,-2.5611419678,46.4616241455,1767320,1775935752.0273879
110.06,132.03,104408.71,133.53,,68.75,-8.22,619.47,-3.0633945465,45.5335388184,1767330,1775935752.0603268
106.08,133.18,104408.71,133.22,,69.55,-8.64,619.96,-2.9698600769,-205.1895751953,1767340,1775935752.063703
106.08,133.18,104408.71,133.22,,69.55,-8.64,619.96,-2.9698600769,-205.1895751953,1767340,1775935752.065612
111.02,132.03,104348.12,133.68,,69.86,-8.22,619.47,-2.1535053253,77.9666595459,1767350,1775935752.0673761
111.02,132.03,104348.12,133.68,,69.86,-8.22,619.47,-2.1535053253,77.9666595459,1767350,1775935752.0688598
109.21,131.88,104348.12,132.76,,69.48,-8.45,620.08,-1.9750976562,34.6641921997,1767360,1775935752.0703092
109.21,131.88,104348.12,132.76,,69.48,-8.45,620.08,-1.9750976562,34.6641921997,1767360,1775935752.071672
111.02,132.34,104304.84,132.53,,68.75,-8.18,619.47,-4.3473987579,15.8739662170,1767370,1775935752.0732942
111.02,132.34,104304.84,132.53,,68.75,-8.18,619.47,-4.3473987579,15.8739662170,1767370,1775935752.1054258
108.97,131.92,104209.62,132.49,,68.75,-8.22,619.22,-2.5400619507,80.1690826416,1767380,1775935752.109846
109.94,131.50,104348.12,132.45,,68.45,-8.22,619.47,-2.8433551788,260.5859069824,1767390,1775935752.112884
109.94,131.50,104348.12,132.45,,68.45,-8.22,619.47,-2.8433551788,260.5859069824,1767390,1775935752.1157608
111.02,131.54,104313.51,132.45,,68.26,-8.22,620.20,-3.2834281921,-187.7093963623,1767400,1775935752.11814
111.02,131.54,104313.51,132.45,,68.26,-8.22,620.20,-3.2834281921,-187.7093963623,1767400,1775935752.120456
109.33,131.19,104417.38,131.30,,68.64,-8.25,620.26,-1.7280273438,46.5401573181,1767410,1775935752.122672
109.33,131.19,104417.38,131.30,,68.64,-8.25,620.26,-1.7280273438,46.5401573181,1767410,1775935752.124827
110.78,130.92,104426.03,130.95,,67.95,-8.22,619.47,-2.7552280426,259.5364685059,1767420,1775935752.1709929
110.78,130.92,104426.03,130.95,,67.95,-8.22,619.47,-2.7552280426,259.5364685059,1767420,1775935752.174175
109.94,130.62,104313.51,130.99,,68.30,-8.22,619.47,-2.2648773193,46.3866615295,1767430,1775935752.17637
111.02,130.50,104313.51,130.26,,67.38,-8.22,619.47,-2.8530845642,37.3949127197,1767440,1775935752.1786602
111.02,130.50,104313.51,130.26,,67.38,-8.22,619.47,-2.8530845642,37.3949127197,1767440,1775935752.18074
110.18,129.59,104348.12,130.34,,67.95,-8.18,620.14,-2.1248550415,48.4177474976,1767450,1775935752.184503
110.18,129.59,104348.12,130.34,,67.95,-8.18,620.14,-2.1248550415,48.4177474976,1767450,1775935752.1877272
111.14,129.89,104443.34,130.15,,67.27,-8.29,619.96,-3.0715026855,35.8742752075,1767460,1775935752.190399
111.14,129.89,104443.34,130.15,,67.27,-8.29,619.96,-3.0715026855,35.8742752075,1767460,1775935752.192781
109.94,129.59,104443.34,129.99,,67.34,-8.25,620.26,-2.6541309357,39.6330337524,1767470,1775935752.1954958
109.94,129.59,104443.34,129.99,,67.34,-8.25,620.26,-2.6541309357,39.6330337524,1767470,1775935752.2030048
109.94,128.98,104313.51,129.99,,67.38,-8.25,619.96,-1.9626598358,45.8119621277,1767480,1775935752.2056801
109.94,128.98,104313.51,129.99,,67.38,-8.25,619.96,-1.9626598358,45.8119621277,1767480,1775935752.207741
110.66,129.28,104348.12,129.03,,67.38,-8.14,620.26,-2.5043773651,41.7569274902,1767490,1775935752.2101529
110.66,129.28,104348.12,129.03,,67.38,-8.14,620.26,-2.5043773651,41.7569274902,1767490,1775935752.2123468
111.86,128.33,104313.51,128.77,,67.04,-8.29,620.14,-3.5510425568,43.5131607056,1767500,1775935752.214358
111.86,128.33,104313.51,128.77,,67.04,-8.29,620.14,-3.5510425568,43.5131607056,1767500,1775935752.217657
111.02,127.94,104348.12,128.34,,67.23,-8.18,619.47,-1.5209655762,36.0670318604,1767510,1775935752.246602
110.18,128.06,104313.51,128.11,,66.09,-8.22,619.96,-3.0974521637,40.4433288574,1767520,1775935752.2500129
110.18,128.06,104313.51,128.11,,66.09,-8.22,619.96,-3.0974521637,40.4433288574,1767520,1775935752.252745
111.38,127.10,104348.12,127.69,,66.66,-8.22,620.32,-1.8637294769,38.8013267517,1767530,1775935752.25572
111.38,127.10,104348.12,127.69,,66.66,-8.22,620.32,-1.8637294769,38.8013267517,1767530,1775935752.257896
107.77,127.10,104209.62,127.54,,66.70,-8.25,620.14,-3.0909633636,41.6605529785,1767540,1775935752.260122
107.77,127.10,104209.62,127.54,,66.70,-8.25,620.14,-3.0909633636,41.6605529785,1767540,1775935752.262263
110.18,126.95,104313.51,127.11,,65.10,-8.18,620.14,-2.6422405243,38.9548149109,1767550,1775935752.28101
110.18,126.95,104313.51,127.11,,65.10,-8.18,620.14,-2.6422405243,38.9548149109,1767550,1775935752.284687
109.33,126.38,104278.88,126.42,,66.32,-8.18,620.20,-2.6054763794,39.5652122498,1767560,1775935752.2871559
109.33,126.38,104278.88,126.42,,66.32,-8.18,620.20,-2.6054763794,39.5652122498,1767560,1775935752.289332
110.06,126.45,104417.38,126.08,,63.88,-8.22,620.20,-2.0594367981,39.8721961975,1767570,1775935752.291316
110.06,126.45,104417.38,126.08,,63.88,-8.22,620.20,-2.0594367981,39.8721961975,1767570,1775935752.2934551
109.09,125.88,104348.12,126.42,,66.09,-7.87,620.14,-3.0693378448,41.8104743958,1767580,1775935752.295428
109.09,125.88,104348.12,126.42,,66.09,-7.87,620.14,-3.0693378448,41.8104743958,1767580,1775935752.297199
107.29,125.77,104348.12,126.15,,63.88,-7.87,619.47,-2.1978378296,43.3525276184,1767590,1775935752.299701
107.29,125.77,104348.12,126.15,,63.88,-7.87,619.47,-2.1978378296,43.3525276184,1767590,1775935752.326408
110.06,125.92,104313.51,125.92,,65.10,-7.87,619.47,-3.2190952301,38.8512992859,1767600,1775935752.332201
109.70,125.12,104313.51,125.42,,65.44,-8.14,619.22,-2.9877052307,38.9405364990,1767610,1775935752.338866
109.70,125.12,104313.51,125.42,,65.44,-8.14,619.22,-2.9877052307,38.9405364990,1767610,1775935752.341753
109.21,125.00,104426.03,125.08,,65.06,-7.95,620.14,-2.2259521484,39.0297775269,1767620,1775935752.343869
109.21,125.00,104426.03,125.08,,65.06,-7.95,620.14,-2.2259521484,39.0297775269,1767620,1775935752.346197
110.90,122.25,104313.51,124.92,,63.73,-7.91,619.47,-2.8119983673,40.6360855103,1767630,1775935752.348026
110.90,122.25,104313.51,124.92,,63.73,-7.91,619.47,-2.8119983673,40.6360855103,1767630,1775935752.350729
110.66,125.00,104330.81,124.50,,65.56,-8.14,620.14,-2.5205955505,38.5121917725,1767640,1775935752.372868
110.66,125.00,104330.81,124.50,,65.56,-8.14,620.14,-2.5205955505,38.5121917725,1767640,1775935752.374911
110.66,124.39,104348.12,124.12,,63.88,-8.18,620.14,-2.9395847321,39.1190185547,1767650,1775935752.37641
111.14,123.47,104313.51,124.19,,63.88,-7.91,619.22,-2.7606372833,38.8977050781,1767660,1775935752.377564
111.14,123.47,104313.51,124.19,,63.88,-7.91,619.22,-2.7606372833,38.8977050781,1767660,1775935752.378856
111.26,124.39,104348.12,124.46,,63.88,-8.18,619.47,-2.9844589233,40.1470527649,1767670,1775935752.3800588
111.26,124.39,104348.12,124.46,,63.88,-8.18,619.47,-2.9844589233,40.1470527649,1767670,1775935752.381407
111.14,123.21,104313.51,123.58,,63.88,-7.99,619.47,-2.2183837891,40.1541900635,1767680,1775935752.41002
111.14,123.21,104313.51,123.58,,63.88,-7.99,619.47,-2.2183837891,40.1541900635,1767680,1775935752.413889
111.14,122.25,104348.12,123.85,,63.84,-7.83,617.52,-2.2005405426,39.7329826355,1767690,1775935752.415148
111.14,122.25,104348.12,123.85,,63.84,-7.83,617.52,-2.2005405426,39.7329826355,1767690,1775935752.4168792
111.14,122.25,104426.03,122.85,,63.20,-7.91,620.20,-2.7682056427,37.6876182556,1767700,1775935752.4183512
111.14,122.25,104426.03,122.85,,63.20,-7.91,620.20,-2.7682056427,37.6876182556,1767700,1775935752.419647
111.62,122.18,104348.12,122.62,,63.50,-8.22,619.47,-2.5789871216,37.7590103149,1767710,1775935752.421216
111.62,122.18,104348.12,122.62,,63.50,-8.22,619.47,-2.5789871216,37.7590103149,1767710,1775935752.423101
110.90,122.21,104408.71,121.70,,62.55,-8.22,620.14,-2.6698093414,38.4193801880,1767720,1775935752.424839
110.90,122.21,104408.71,121.70,,62.55,-8.22,620.14,-2.6698093414,38.4193801880,1767720,1775935752.4588192
110.18,122.18,104348.12,120.93,,62.78,-7.87,619.96,-2.5492515564,37.7161750793,1767730,1775935752.4629319
110.78,121.33,104313.51,121.54,,62.28,-7.91,620.02,-2.3805732727,37.6233673096,1767740,1775935752.464235
110.78,121.33,104313.51,121.54,,62.28,-7.91,620.02,-2.3805732727,37.6233673096,1767740,1775935752.469713
110.54,121.53,104313.51,121.27,,62.51,-7.87,619.96,-2.3616485596,36.9522857666,1767750,1775935752.4719381
110.54,121.53,104313.51,121.27,,62.51,-7.87,619.96,-2.3616485596,36.9522857666,1767750,1775935752.473514
110.66,120.99,104313.51,121.24,,62.55,-8.25,619.47,-2.3611087799,38.0731315613,1767760,1775935752.4747782
110.66,120.99,104313.51,121.24,,62.55,-8.25,619.47,-2.3611087799,38.0731315613,1767760,1775935752.475971
108.13,120.61,104348.12,120.89,,62.51,-8.18,620.08,-2.9709453583,37.6840476990,1767770,1775935752.4773362
108.13,120.61,104348.12,120.89,,62.51,-8.18,620.08,-2.9709453583,37.6840476990,1767770,1775935752.506879
